location_id,latitude,longitude,distance_from_nearest_flood_km,flood_occurred,location_type,elevation_m,nearest_drain_distance_km,drain_type,drain_width_m,drain_depth_m,water_flow,drain_status,drain_length_km,drainage_capacity_score,flood_probability,flood_risk_level,data_source
1,12.9,80.1,10.466,0,BACKGROUND,29.0,10.275742957599233,Side Drain,0.30,0.30,Yes,Good,0.225224,0.2850448,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
107,13.045,80.165,3.3926,0,BACKGROUND,16.0,0.015534778210778344,SWD,1.270000000000000,1.270000000000000,Yes,Good,0.83068,1.182136,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
108,13.045,80.275,3.4932,0,BACKGROUND,9.0,0.07203277424354129,SWD,0.900,0.900,Yes,Good,0.30333,0.7806660000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
109,13.045,80.34,10.5031,0,BACKGROUND,0.0,6.480143258531028,SWD,1.50,1.50,Yes,Good,0.16602,1.2332040000000002,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
110,13.05,80.145,5.4827,0,BACKGROUND,15.0,0.18133675481280012,SWD,0.600000000000000,0.600000000000000,Yes,Good,0.04353800000000001,0.48870759999999996,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
111,13.05,80.205,0.8838,0,BACKGROUND,18.0,0.13302092297809873,SWD,1.44,1.44,Yes,Good,1.036224,1.3592448,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
112,13.05,80.305,6.7901,0,BACKGROUND,0.0,2.662953675438609,SWD,1.50,1.50,Yes,Good,0.16602,1.2332040000000002,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
113,13.055,80.115,7.5961,0,BACKGROUND,25.0,2.286622857983369,SWD,0.600000000000000,0.600000000000000,Yes,Good,0.393101,0.5586202,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
114,13.055,80.175,2.9525,0,BACKGROUND,14.0,0.13233473677691093,SWD,0.820,0.820,Yes,Good,0.212403,0.6984806,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
115,13.055,80.27,3.3563,0,BACKGROUND,13.0,0.046817397973016046,SWD,0.75,0.75,Yes,Good,0.234673,0.6469346000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
116,13.055,80.335,10.0869,0,BACKGROUND,0.0,5.610531190225798,SWD,1.33,1.33,Yes,Good,0.8272240000000001,1.2294448,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
117,13.06,80.14,5.3726,0,BACKGROUND,18.0,1.09396348341027,SWD,0.450000000000000,0.450000000000000,Yes,Good,0.831434,0.5262868,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
118,13.06,80.2,1.845,0,BACKGROUND,14.0,0.09867869823563062,SWD,1.72000000000e+000,1.72000000000e+000,Yes,Good,0.28225,1.4324500000000002,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
119,13.06,80.275,4.1089,0,BACKGROUND,13.0,0.06941535710137599,SWD,1.500,1.500,Yes,Good,0.403382,1.2806764000000002,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
120,13.06,80.34,10.7233,0,BACKGROUND,0.0,5.930946083676118,SWD,1.33,1.33,Yes,Good,0.8272240000000001,1.2294448,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
121,13.065,80.145,4.6111,0,BACKGROUND,16.0,1.1138174068728735,SWD,0.450000000000000,0.450000000000000,Yes,Good,0.831434,0.5262868,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
122,13.065,80.205,1.9023,0,BACKGROUND,12.0,0.436586651029851,SWD,1.32,1.32,Yes,Good,1.4522089999999999,1.3464418,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
123,13.065,80.27,3.9082,0,BACKGROUND,11.0,0.10278175138357429,SWD,0.75,0.75,Yes,Good,0.43865800000000005,0.6877316000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
124,13.065,80.33,9.8101,0,BACKGROUND,0.0,4.726401482594455,SWD,1.33,1.33,Yes,Good,0.8272240000000001,1.2294448,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
125,13.07,80.135,4.871,0,BACKGROUND,14.0,2.1977023788933847,SWD,0.450000000000000,0.450000000000000,Yes,Good,0.831434,0.5262868,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
126,13.07,80.195,2.9966,0,BACKGROUND,13.0,0.27484537963070604,SWD,0.75,0.75,Yes,Good,0.342605,0.6685210000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
127,13.07,80.26,3.1885,0,BACKGROUND,13.0,0.11254079625519631,SWD,1.16,1.16,Yes,Good,0.5754360000000001,1.0430872,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
128,13.07,80.32,8.9695,0,BACKGROUND,0.0,3.526722281512823,SWD,1.33,1.33,Yes,Good,0.8272240000000001,1.2294448,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
129,13.075,80.125,5.3996,0,BACKGROUND,19.0,2.79691756112424,SWD,0.960000000000000,0.960000000000000,Yes,Good,0.330573,0.8341146,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
130,13.075,80.19,3.3532,0,BACKGROUND,18.0,0.12368272200376518,Side Drain,0.70,0.70,Yes,Good,0.9751580000000001,0.7550315999999999,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
131,13.075,80.25,2.8326,0,BACKGROUND,9.0,0.11121676810459906,SWD,1.62,1.62,Yes,Good,0.5841160000000001,1.4128232000000003,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
132,13.075,80.31,8.2238,0,BACKGROUND,0.0,2.3400398821188046,SWD,1.33,1.33,Yes,Good,0.8272240000000001,1.2294448,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
133,13.08,80.12,5.6269,0,BACKGROUND,21.0,2.9323991151247686,SWD,0.960000000000000,0.960000000000000,Yes,Good,0.330573,0.8341146,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
134,13.08,80.18,2.3402,0,BACKGROUND,17.0,0.04487597597763269,SWD,1.470000000000000,1.470000000000000,Yes,Good,0.359491,1.2478981999999998,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
135,13.08,80.24,2.9742,0,BACKGROUND,13.0,0.12737525030638389,SWD,1.05,1.05,Yes,Good,0.43664100000000006,0.9273282,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
136,13.08,80.3,7.5415,0,BACKGROUND,0.0,1.1762880367133972,SWD,1.33,1.33,Yes,Good,0.8272240000000001,1.2294448,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
137,13.085,80.11,6.4689,0,BACKGROUND,25.0,3.606975461514574,Side Drain,0.970000000000000,0.970000000000000,Yes,Good,1.4130500000000001,1.05861,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
138,13.085,80.17,1.6281,0,BACKGROUND,17.0,0.010831714317565758,SWD,1.080000000000000,0.900000000000000,YES,Good,0.43200299999999997,0.8784006,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
139,13.085,80.23,2.5027,0,BACKGROUND,14.0,0.2000707981432087,SWD,1.10,1.10,Yes,Good,0.022045000000000002,0.8844090000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
140,13.085,80.295,7.2954,0,BACKGROUND,0.0,0.595479484354454,SWD,0.40,0.40,Yes,Good,0.29809199999999997,0.3796184000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
141,13.09,80.1,7.4158,0,BACKGROUND,26.0,4.480610944449548,Side Drain,0.970000000000000,0.970000000000000,Yes,Good,1.4130500000000001,1.05861,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
142,13.09,80.16,1.3971,0,BACKGROUND,18.0,0.06309828887679676,Side Drain,0.450000000000000,0.450000000000000,Yes,Good,0.172436,0.39448720000000004,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
143,13.09,80.22,1.4452,0,BACKGROUND,14.0,0.03623375328061974,SWD,0.910,0.910,Yes,Good,0.159721,0.7599442000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
144,13.09,80.285,6.6875,0,BACKGROUND,11.0,0.0055683499673805995,SWD,0.970,0.970,Yes,Good,0.315811,0.8391622000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
145,13.09,80.345,11.4611,0,BACKGROUND,0.0,5.6019751683853665,SWD,0.75,0.75,Yes,Good,1.6055290000000002,0.9211058000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
146,13.095,80.15,1.9971,0,BACKGROUND,19.0,0.06055647630614042,SWD,1.260000000000000,1.260000000000000,Yes,Good,0.24713900000000003,1.0574278,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
147,13.095,80.23,1.8165,0,BACKGROUND,14.0,0.09889815058110524,SWD,0.90,0.90,Yes,Good,0.086774,0.7373548000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
148,13.095,80.29,6.6823,0,BACKGROUND,16.0,0.17107870719242077,SWD,1.32,1.32,Yes,Good,0.23478000000000002,1.102956,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
149,13.095,80.35,11.6128,0,BACKGROUND,0.0,5.964854936340205,SWD,0.71,0.71,Yes,Good,0.068336,0.5816671999999999,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
150,13.1,80.155,1.3737,0,BACKGROUND,14.0,0.12061500736903848,SWD,1.140000000000000,1.140000000000000,Yes,Good,0.29014700000000004,0.9700293999999999,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
151,13.1,80.255,4.3552,0,BACKGROUND,6.0,0.08077294889279486,SWD,1.74,1.74,Yes,Good,0.299335,1.451867,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
152,13.1,80.315,8.1929,0,BACKGROUND,0.0,2.206814214926108,SWD,0.75,0.75,Yes,Good,1.6055290000000002,0.9211058000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
153,13.105,80.12,5.1929,0,BACKGROUND,21.0,2.3658831310610307,Side Drain,0.970000000000000,0.970000000000000,Yes,Good,1.4130500000000001,1.05861,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
154,13.105,80.2,0.7758,0,BACKGROUND,16.0,0.07485593462187312,SWD,1.380,1.380,Yes,Good,0.16871200000000003,1.1377423999999998,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
155,13.105,80.28,5.1547,0,BACKGROUND,7.0,0.017334215453575837,SWD,1.09,1.09,Yes,Good,0.505927,0.9731854000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
156,13.105,80.34,10.1188,0,BACKGROUND,0.0,4.672217703450829,SWD,0.71,0.71,Yes,Good,0.068336,0.5816671999999999,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
157,13.11,80.145,2.6923,0,BACKGROUND,17.0,0.42476434496787874,Side Drain,0.60,0.60,Yes,Bad,0.21793,0.523586,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
158,13.11,80.235,2.3584,0,BACKGROUND,12.0,0.111188409045831,SWD,1.16,1.16,Yes,Good,0.18843100000000002,0.9656861999999999,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
159,13.11,80.295,5.806,0,BACKGROUND,11.0,0.00971679421777291,SWD,1.20,1.20,Yes,Good,0.186371,0.9972742,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
160,13.115,80.1,7.3469,0,BACKGROUND,30.0,4.604693693363806,SWD,0.75,0.75,Yes,Good,0.569865,0.7139730000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
161,13.115,80.18,1.2165,0,BACKGROUND,13.0,0.1739618068336374,Side Drain,1.20,1.20,Yes,Good,0.117011,0.9834022,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
162,13.115,80.255,3.2316,0,BACKGROUND,9.0,0.10544622028427009,SWD,0.61,0.61,Yes,Good,0.193745,0.526749,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
163,13.115,80.315,7.2186,0,BACKGROUND,0.0,1.9445474318948814,SWD,1.36,1.36,Yes,Good,0.253995,1.1387990000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
164,13.12,80.12,5.143,0,BACKGROUND,25.0,2.474838717410946,SWD,0.75,0.75,Yes,Good,0.569865,0.7139730000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
165,13.12,80.21,0.9908,0,BACKGROUND,15.0,0.011216830767519406,SWD,0.75,0.75,Yes,Good,0.30074700000000004,0.6601494000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
166,13.12,80.27,3.1661,0,BACKGROUND,3.0,0.22479673051863822,SWD,1.20,1.20,Yes,Good,0.38179700000000005,1.0363594,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
167,13.12,80.33,8.4177,0,BACKGROUND,0.0,3.4744106112802937,SWD,1.36,1.36,Yes,Good,0.253995,1.1387990000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
168,13.125,80.14,2.9873,0,BACKGROUND,22.0,0.6196348342825678,SWD,0.75,0.75,Yes,Good,0.569865,0.7139730000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
169,13.125,80.23,2.3337,0,BACKGROUND,12.0,0.03436591312204829,SWD,0.80,0.80,Yes,Good,0.19901300000000002,0.6798026000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
170,13.125,80.29,4.3543,0,BACKGROUND,12.0,0.1079201178798706,SWD,1.00,1.00,Yes,Good,0.128583,0.8257166,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
171,13.125,80.35,10.2328,0,BACKGROUND,0.0,5.653795718063871,SWD,1.36,1.36,Yes,Good,0.253995,1.1387990000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
172,13.13,80.16,1.1825,0,BACKGROUND,24.0,0.1303987441908553,Side Drain,0.30,0.30,Yes,Bad,0.13689700000000002,0.2673794,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
173,13.13,80.255,1.5645,0,BACKGROUND,10.0,0.05159823363013236,SWD,1.120,1.120,Yes,Good,0.827357,1.0614714,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
174,13.13,80.315,6.5045,0,BACKGROUND,0.0,1.9904734202106862,SWD,1.35,1.35,Yes,Good,1.09466,1.2989320000000002,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
175,13.135,80.125,4.8104,0,BACKGROUND,29.0,2.39378693542451,Side Drain,0.39,0.39,Yes,Good,0.12740300000000002,0.3374806000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
176,13.135,80.225,1.1196,0,BACKGROUND,9.0,0.026739303314437694,SWD,0.75,0.75,Yes,Good,0.398703,0.6797406000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
177,13.135,80.285,3.2927,0,BACKGROUND,4.0,0.15284609990048315,Side Drain,1.25,1.25,Yes,Bad,1.347813,1.2695626,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
178,13.135,80.345,9.3872,0,BACKGROUND,0.0,4.872998229569257,SWD,0.7,0.7,Yes,Good,0.131823,0.5863645999999999,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
179,13.14,80.155,1.9309,0,BACKGROUND,18.0,0.0959757151218966,Side Drain,0.40,0.40,Yes,Bad,0.17758600000000002,0.3555172000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
180,13.14,80.245,1.1091,0,BACKGROUND,10.0,0.18408123129272835,SWD,0.75,0.75,Yes,Good,0.26536200000000004,0.6530724000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
181,13.14,80.315,6.1089,0,BACKGROUND,0.0,1.6735080172777255,SWD,0.8,0.8,Yes,Good,0.330519,0.7061038000000002,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
182,13.145,80.125,5.1717,0,BACKGROUND,23.0,2.7364667279582595,Side Drain,0.40,0.40,Yes,Good,0.5426989999999999,0.4285398,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
183,13.145,80.2,1.284,0,BACKGROUND,12.0,0.055581033423522205,Side Drain,0.40,0.40,Yes,Good,2.038782,0.7277564000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
184,13.145,80.295,3.8768,0,BACKGROUND,9.0,0.198062920766307,SWD,1.18,1.18,Yes,Good,0.25061,0.994122,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
185,13.15,80.1,7.9292,0,BACKGROUND,23.0,5.439478679360464,Side Drain,0.40,0.40,Yes,Good,0.5426989999999999,0.4285398,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
186,13.15,80.165,2.0871,0,BACKGROUND,13.0,1.4157029714756306,Side Drain,0.40,0.40,Yes,Bad,0.17758600000000002,0.3555172000000001,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
187,13.15,80.25,0.7578,0,BACKGROUND,12.0,0.6816940462841464,Side Drain,0.63,0.63,Yes,Good,1.014272,0.7068544,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
188,13.15,80.325,6.9566,0,BACKGROUND,0.0,2.294819299198919,SWD,0.75,0.75,Yes,Good,0.365946,0.6731892,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
189,13.155,80.135,4.6448,0,BACKGROUND,18.0,2.758715303336818,Side Drain,0.40,0.40,Yes,Good,0.5426989999999999,0.4285398,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
190,13.155,80.195,1.5053,0,BACKGROUND,21.0,0.7941746687075214,SWD,0.40,0.40,Yes,Good,0.270762,0.37415240000000005,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
191,13.155,80.285,2.5952,0,BACKGROUND,4.0,1.4278355937443516,SWD,1.05,1.05,Yes,Good,0.22871200000000003,0.8857424,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
192,13.155,80.35,9.6311,0,BACKGROUND,0.0,4.611918452078472,Side Drain,1.8,1.8,Yes,Good,0.426807,1.5253614000000002,0.0,LOW,Background spatial locations; elevation: Copernicus GLO-90 via Open-Meteo; drainage: Greater Chennai Corporation
